Point,X,Y,Wavelength,Velocity
2,2.75,3,7.25,6221.
2,2.75,3,7.75,6277.
2,2.75,3,8.25,6350.
2,2.75,3,8.75,6397.
2,2.75,3,9.25,6453.
2,2.75,3,9.75,6530.
2,2.75,3,10.25,6636.
2,2.75,3,10.75,6749.
2,2.75,3,10.75,6749.
2,2.75,3.5,2.75,6417.
2,2.75,3.5,3.25,6477.
2,2.75,3.5,3.75,6404.
2,2.75,3.5,4.25,6106.
2,2.75,3.5,4.75,6103.
2,2.75,3.5,5.25,6054.
2,2.75,3.5,5.75,6047.
2,2.75,3.5,6.25,5942.
2,2.75,3.5,6.75,5848.
2,2.75,3.5,7.25,5762.
2,2.75,3.5,7.75,5821.
2,2.75,3.5,8.25,6041.
2,2.75,3.5,8.75,6391.
2,2.75,3.5,9.25,6694.
2,2.75,3.5,9.75,6764.
2,2.75,3.5,10.25,6735.
2,2.75,3.5,10.75,6758.
2,2.75,3.5,11.25,6766.
2,2.75,3.5,11.25,6766.
2,2.75,4,2.75,7028.
2,2.75,4,3.25,7231.
2,2.75,4,3.75,7660.
2,2.75,4,4.25,8242.
2,2.75,4,4.75,7814.
2,2.75,4,5.25,7013.
2,2.75,4,5.75,6954.
2,2.75,4,6.25,6936.
2,2.75,4,6.75,6905.
2,2.75,4,7.25,6779.
2,2.75,4,7.75,6693.
2,2.75,4,8.25,6667.
2,2.75,4,8.75,6686.
2,2.75,4,9.25,6728.
2,2.75,4,9.75,6787.
2,2.75,4,10.25,6856.
2,2.75,4,10.75,6923.
2,2.75,4,10.75,6923.
2,2.75,5,2.25,6143.
2,2.75,5,2.75,6098.
2,2.75,5,3.25,6103.
2,2.75,5,3.75,6198.
2,2.75,5,4.25,6069.
2,2.75,5,4.75,6009.
2,2.75,5,5.25,5985.
2,2.75,5,5.75,6072.
2,2.75,5,6.25,6153.
2,2.75,5,6.75,6181.
2,2.75,5,7.25,6163.
2,2.75,5,7.75,6157.
2,2.75,5,8.25,6172.
2,2.75,5,8.75,6207.
2,2.75,5,9.25,6273.
2,2.75,5,9.75,6354.
2,2.75,5,10.25,6422.
2,2.75,5,10.75,6458.
2,2.75,5,11.25,6369.
2,2.75,5,11.75,6191.
2,2.75,5.5,2.25,6159.
2,2.75,5.5,2.75,6092.
2,2.75,5.5,3.25,6043.
2,2.75,5.5,3.75,5992.
2,2.75,5.5,4.25,5831.
2,2.75,5.5,4.75,5732.
2,2.75,5.5,5.25,5608.
2,2.75,5.5,5.75,5632.
2,2.75,5.5,6.25,5633.
2,2.75,5.5,6.75,5629.
2,2.75,5.5,7.25,5640.
2,2.75,5.5,7.75,5674.
2,2.75,5.5,8.25,5735.
2,2.75,5.5,8.75,5821.
2,2.75,5.5,9.25,5906.
2,2.75,5.5,9.75,5962.
2,2.75,5.5,10.25,5967.
2,2.75,5.5,10.75,5652.
2,2.75,5.5,11.25,5286.
2,2.75,5.5,11.25,5286.
2,2.75,6,2.25,6425.
2,2.75,6,2.75,6451.
2,2.75,6,3.25,6528.
2,2.75,6,3.75,6388.
2,2.75,6,4.25,6097.
2,2.75,6,4.75,5981.
2,2.75,6,5.25,5847.
2,2.75,6,5.75,5913.
2,2.75,6,6.25,5925.
2,2.75,6,6.75,5864.
2,2.75,6,7.25,5885.
2,2.75,6,7.75,5949.
2,2.75,6,8.25,6029.
2,2.75,6,8.75,6115.
2,2.75,6,9.25,6203.
2,2.75,6,9.75,6298.
2,2.75,6,10.25,6386.
2,2.75,6,10.75,6472.
2,2.75,6,11.25,6542.
2,2.75,6,11.25,6542.
2,2.75,6.5,2.25,6137.
2,2.75,6.5,2.75,6237.
2,2.75,6.5,3.75,6463.
2,2.75,6.5,4.25,6287.
2,2.75,6.5,4.75,6106.
2,2.75,6.5,5.25,6103.
2,2.75,6.5,5.75,6096.
2,2.75,6.5,6.25,6111.
2,2.75,6.5,6.75,6087.
2,2.75,6.5,7.25,6037.
2,2.75,6.5,7.75,6033.
2,2.75,6.5,8.25,6086.
2,2.75,6.5,8.75,6172.
2,2.75,6.5,9.25,6282.
2,2.75,6.5,9.75,6394.
2,2.75,6.5,10.25,6495.
2,2.75,6.5,10.75,6594.
2,2.75,6.5,10.75,6594.
2,2.75,7,2.75,6330.
2,2.75,7,3.25,6187.
2,2.75,7,3.75,6179.
2,2.75,7,4.25,6140.
2,2.75,7,4.75,6116.
2,2.75,7,5.25,6014.
2,2.75,7,5.75,5906.
2,2.75,7,6.25,5869.
2,2.75,7,6.75,5818.
2,2.75,7,7.25,5831.
2,2.75,7,7.75,5888.
2,2.75,7,8.25,5949.
2,2.75,7,8.75,6022.
2,2.75,7,9.25,6104.
2,2.75,7,9.75,6192.
2,2.75,7,10.25,6289.
2,2.75,7,10.75,6368.
2,2.75,7,10.75,6368.
2,2.75,8,2.25,6122.
2,2.75,8,2.75,6228.
2,2.75,8,3.25,6015.
2,2.75,8,3.75,5933.
2,2.75,8,4.25,5758.
2,2.75,8,4.75,5713.
2,2.75,8,5.25,5551.
2,2.75,8,5.75,5729.
2,2.75,8,6.25,5842.
2,2.75,8,6.75,5844.
2,2.75,8,7.25,5865.
2,2.75,8,7.75,5904.
2,2.75,8,8.25,5948.
2,2.75,8,8.75,6012.
2,2.75,8,9.25,6097.
2,2.75,8,9.75,6190.
2,2.75,8,10.25,6287.
2,2.75,8,10.75,6360.
2,2.75,8,11.25,6392.
2,2.75,8.5,2.75,6373.
2,2.75,8.5,3.25,6225.
2,2.75,8.5,3.75,6123.
2,2.75,8.5,4.25,6013.
2,2.75,8.5,4.75,5901.
2,2.75,8.5,5.25,5902.
2,2.75,8.5,5.75,5880.
2,2.75,8.5,6.25,5936.
2,2.75,8.5,6.75,5976.
2,2.75,8.5,7.25,5977.
2,2.75,8.5,7.75,5977.
2,2.75,8.5,8.25,6022.
2,2.75,8.5,8.75,6105.
2,2.75,8.5,9.25,6201.
2,2.75,8.5,9.75,6322.
2,2.75,8.5,10.25,6435.
2,2.75,8.5,10.75,6528.
2,2.75,8.5,10.75,6528.
2,2.75,9,2.75,6401.
2,2.75,9,3.25,6384.
2,2.75,9,3.75,6298.
2,2.75,9,4.25,6137.
2,2.75,9,4.75,6073.
2,2.75,9,5.25,6089.
2,2.75,9,5.75,6076.
2,2.75,9,6.25,6297.
2,2.75,9,6.75,6267.
2,2.75,9,7.25,6022.
2,2.75,9,7.75,6031.
2,2.75,9,8.25,6088.
2,2.75,9,8.75,6162.
2,2.75,9,9.25,6236.
2,2.75,9,9.75,6306.
2,2.75,9,10.25,6382.
2,2.75,9,10.75,6458.
2,2.75,9,11.25,6501.
2,2.75,9.5,2.75,6433.
2,2.75,9.5,3.25,6453.
2,2.75,9.5,3.75,6188.
2,2.75,9.5,4.25,5942.
2,2.75,9.5,4.75,5857.
2,2.75,9.5,5.25,5987.
2,2.75,9.5,5.75,6044.
2,2.75,9.5,6.25,6047.
2,2.75,9.5,6.75,6010.
2,2.75,9.5,7.25,5982.
2,2.75,9.5,7.75,6013.
2,2.75,9.5,8.25,6063.
2,2.75,9.5,8.75,6115.
2,2.75,9.5,9.25,6191.
2,2.75,9.5,9.75,6305.
2,2.75,9.5,10.25,6412.
2,2.75,9.5,10.75,6483.
2,2.75,10,2.75,6502.
2,2.75,10,3.25,6298.
2,2.75,10,3.75,6176.
2,2.75,10,4.25,6157.
2,2.75,10,4.75,6151.
2,2.75,10,5.25,6200.
2,2.75,10,5.75,6200.
2,2.75,10,6.25,6273.
2,2.75,10,6.75,6297.
2,2.75,10,7.25,6231.
2,2.75,10,7.75,6193.
2,2.75,10,8.25,6206.
2,2.75,10,8.75,6236.
2,2.75,10,9.25,6272.
2,2.75,10,9.75,6328.
2,2.75,10,10.25,6404.
2,2.75,10,10.75,6488.
2,2.75,10,10.75,6488.
2,2.75,11,2.75,6451.
2,2.75,11,3.25,6638.
2,2.75,11,3.75,6409.
2,2.75,11,4.25,6311.
2,2.75,11,4.75,6024.
2,2.75,11,5.25,5917.
2,2.75,11,5.75,5923.
2,2.75,11,6.25,6007.
2,2.75,11,6.75,6063.
2,2.75,11,7.25,6080.
2,2.75,11,7.75,6102.
2,2.75,11,8.25,6137.
2,2.75,11,8.75,6191.
2,2.75,11,9.25,6259.
2,2.75,11,9.75,6332.
2,2.75,11,10.25,6421.
2,2.75,11,10.75,6500.
2,2.75,11,10.75,6500.
2,2.75,11.5,2.25,6140.
2,2.75,11.5,2.75,6221.
2,2.75,11.5,3.25,6217.
2,2.75,11.5,3.75,6217.
2,2.75,11.5,4.25,6227.
2,2.75,11.5,4.75,5801.
2,2.75,11.5,5.25,5634.
2,2.75,11.5,5.75,5641.
2,2.75,11.5,6.25,5617.
2,2.75,11.5,6.75,5564.
2,2.75,11.5,7.25,5537.
2,2.75,11.5,7.75,5537.
2,2.75,11.5,8.25,5550.
2,2.75,11.5,8.75,5599.
2,2.75,11.5,9.25,5687.
2,2.75,11.5,9.75,5793.
2,2.75,11.5,10.25,5912.
2,2.75,11.5,10.75,6012.
2,2.75,11.5,11.25,6052.
2,2.75,11.5,11.25,6052.
2,2.75,12,2.25,6473.
2,2.75,12,2.75,6433.
2,2.75,12,3.25,6504.
2,2.75,12,3.75,6265.
2,2.75,12,4.25,6084.
2,2.75,12,4.75,5922.
2,2.75,12,5.25,5879.
2,2.75,12,5.75,5837.
2,2.75,12,6.25,5831.
2,2.75,12,6.75,5851.
2,2.75,12,7.25,5868.
2,2.75,12,7.75,5865.
2,2.75,12,8.25,5872.
2,2.75,12,8.75,5913.
2,2.75,12,9.25,5982.
2,2.75,12,9.75,6069.
2,2.75,12,10.25,6174.
2,2.75,12,10.75,6265.
2,2.75,12,10.75,6265.
2,2.75,12.5,2.25,6560.
2,2.75,12.5,2.75,6544.
2,2.75,12.5,3.25,6405.
2,2.75,12.5,3.75,6369.
2,2.75,12.5,4.25,6314.
2,2.75,12.5,4.75,6082.
2,2.75,12.5,5.25,6067.
2,2.75,12.5,5.75,5793.
2,2.75,12.5,6.25,5696.
2,2.75,12.5,6.75,5731.
2,2.75,12.5,7.25,5854.
2,2.75,12.5,7.75,5723.
2,2.75,12.5,8.25,5555.
2,2.75,12.5,8.75,5677.
2,2.75,12.5,9.25,5842.
2,2.75,12.5,9.75,5999.
2,2.75,12.5,10.25,6159.
2,2.75,12.5,10.75,6296.
2,2.75,12.5,11.25,6378.
2,2.75,12.5,11.75,6383.
2,2.75,13,2.25,6755.
2,2.75,13,2.75,6818.
2,2.75,13,3.25,7043.
2,2.75,13,3.75,6713.
2,2.75,13,4.25,6538.
2,2.75,13,4.75,5994.
2,2.75,13,5.25,5962.
2,2.75,13,5.75,5504.
2,2.75,13,6.25,5525.
2,2.75,13,6.75,5500.
2,2.75,13,7.25,5590.
2,2.75,13,7.75,5759.
2,2.75,13,8.25,5950.
2,2.75,13,8.75,6090.
2,2.75,13,9.25,6217.
2,2.75,13,9.75,6339.
2,2.75,13,10.25,6409.
2,2.75,13,10.75,6417.
2,2.75,14,2.25,6000.
2,2.75,14,2.75,5994.
2,2.75,14,3.25,5922.
2,2.75,14,3.75,6041.
2,2.75,14,4.25,6144.
2,2.75,14,4.75,5956.
2,2.75,14,5.25,5261.
2,2.75,14,5.75,4989.
2,2.75,14,6.25,5047.
2,2.75,14,6.75,5133.
2,2.75,14,7.25,4791.
2,2.75,14,7.75,4334.
2,2.75,14,8.25,4377.
2,2.75,14,8.75,4450.
2,2.75,14,9.25,4529.
2,2.75,14,9.75,4615.
2,2.75,14,10.25,4700.
2,2.75,14,10.25,4700.
2,2.75,14.5,2.75,6271.
2,2.75,14.5,3.25,6230.
2,2.75,14.5,3.75,6186.
2,2.75,14.5,4.25,6331.
2,2.75,14.5,4.75,6203.
2,2.75,14.5,5.25,5564.
2,2.75,14.5,5.75,5248.
2,2.75,14.5,6.25,5261.
2,2.75,14.5,6.75,5344.
2,2.75,14.5,7.25,5473.
2,2.75,14.5,7.75,5641.
2,2.75,14.5,8.25,5806.
2,2.75,14.5,8.75,5928.
2,2.75,14.5,9.25,5978.
2,2.75,14.5,9.75,5496.
2,2.75,14.5,10.25,5174.
2,2.75,14.5,10.75,5196.
2,2.75,15,2.75,7195.
2,2.75,15,3.25,7367.
2,2.75,15,3.75,6990.
2,2.75,15,4.25,6594.
2,2.75,15,4.75,6058.
2,2.75,15,5.25,5635.
2,2.75,15,5.75,5494.
2,2.75,15,6.25,5601.
2,2.75,15,6.75,5689.
2,2.75,15,7.25,5744.
2,2.75,15,7.75,5747.
2,2.75,15,8.25,5735.
2,2.75,15,8.75,5760.
2,2.75,15,9.25,5811.
2,2.75,15,9.75,5859.
2,2.75,15,10.25,5885.
2,2.75,15,10.75,5882.
2,2.75,15,11.25,5872.
2,2.75,15.5,2.25,6311.
2,2.75,15.5,2.75,6362.
2,2.75,15.5,3.25,6296.
2,2.75,15.5,3.75,6149.
2,2.75,15.5,4.25,6227.
2,2.75,15.5,4.75,6189.
2,2.75,15.5,5.25,5884.
2,2.75,15.5,5.75,5431.
2,2.75,15.5,6.25,5393.
2,2.75,15.5,6.75,5427.
2,2.75,15.5,7.25,5415.
2,2.75,15.5,7.75,5425.
2,2.75,15.5,8.25,5465.
2,2.75,15.5,8.75,5517.
2,2.75,15.5,9.25,5580.
2,2.75,15.5,9.75,5655.
2,2.75,15.5,10.25,5736.
2,2.75,15.5,10.25,5736.
2,2.75,16,2.25,6571.
2,2.75,16,2.75,6690.
2,2.75,16,3.25,6540.
2,2.75,16,3.75,6429.
2,2.75,16,4.25,6496.
2,2.75,16,4.75,6326.
2,2.75,16,5.25,6157.
2,2.75,16,5.75,5990.
2,2.75,16,6.25,5898.
2,2.75,16,6.75,5881.
2,2.75,16,7.25,5875.
2,2.75,16,7.75,5879.
2,2.75,16,8.25,5915.
2,2.75,16,8.75,5975.
2,2.75,16,9.25,6061.
2,2.75,16,9.75,6155.
2,2.75,16,10.25,6245.
2,2.75,16,10.75,6322.
2,2.75,17,2.25,6216.
2,2.75,17,2.75,6129.
2,2.75,17,3.25,6236.
2,2.75,17,3.75,6418.
2,2.75,17,4.25,6387.
2,2.75,17,4.75,5752.
2,2.75,17,5.25,5368.
2,2.75,17,5.75,5561.
2,2.75,17,6.25,5740.
2,2.75,17,6.75,5838.
2,2.75,17,7.25,5936.
2,2.75,17,7.75,5963.
2,2.75,17,8.25,5893.
2,2.75,17,8.75,5865.
2,2.75,17,9.25,5891.
2,2.75,17,9.75,5926.
2,2.75,17,10.25,5946.
2,2.75,17,10.75,5964.
2,2.75,17,10.75,5964.
2,2.75,17.5,2.25,6472.
2,2.75,17.5,2.75,6511.
2,2.75,17.5,3.25,6323.
2,2.75,17.5,3.75,6143.
2,2.75,17.5,4.25,5908.
2,2.75,17.5,4.75,5605.
2,2.75,17.5,5.25,5551.
2,2.75,17.5,5.75,5464.
2,2.75,17.5,6.25,5459.
2,2.75,17.5,6.75,5482.
2,2.75,17.5,7.25,5522.
2,2.75,17.5,7.75,5573.
2,2.75,17.5,8.25,5633.
2,2.75,17.5,8.75,5697.
2,2.75,17.5,9.25,5761.
2,2.75,17.5,9.75,5829.
2,2.75,17.5,10.25,5877.
2,2.75,18,2.25,6235.
2,2.75,18,2.75,6788.
2,2.75,18,3.25,6826.
2,2.75,18,3.75,6398.
2,2.75,18,4.25,6254.
2,2.75,18,4.75,5941.
2,2.75,18,5.25,5854.
2,2.75,18,5.75,5773.
2,2.75,18,6.25,5821.
2,2.75,18,6.75,5853.
2,2.75,18,7.25,5839.
2,2.75,18,7.75,5843.
2,2.75,18,8.25,5902.
2,2.75,18,8.75,5995.
2,2.75,18,9.25,6086.
2,2.75,18,9.75,6183.
2,2.75,18,10.25,6268.
2,2.75,18,10.75,6327.
2,2.75,18,11.25,6348.
2,2.75,18.5,2.25,6757.
2,2.75,18.5,2.75,6893.
2,2.75,18.5,3.25,6389.
2,2.75,18.5,3.75,6198.
2,2.75,18.5,4.25,6105.
2,2.75,18.5,4.75,5906.
2,2.75,18.5,5.25,5835.
2,2.75,18.5,5.75,5773.
2,2.75,18.5,6.25,5758.
2,2.75,18.5,6.75,5704.
2,2.75,18.5,7.25,5700.
2,2.75,18.5,7.75,5720.
2,2.75,18.5,8.25,5751.
2,2.75,18.5,8.75,5790.
2,2.75,18.5,9.25,5836.
2,2.75,18.5,9.75,5879.
2,2.75,18.5,10.25,5904.
2,2.75,18.5,10.75,5901.
2,2.75,18.5,11.25,5850.
2,2.75,18.5,11.25,5850.
2,2.75,19,2.25,6341.
2,2.75,19,2.75,6284.
2,2.75,19,3.25,6259.
2,2.75,19,3.75,6149.
2,2.75,19,4.25,6188.
2,2.75,19,5.75,5809.
2,2.75,19,6.25,5523.
2,2.75,19,6.75,5495.
2,2.75,19,7.25,5457.
2,2.75,19,7.75,5433.
2,2.75,19,8.25,5459.
2,2.75,19,8.75,5528.
2,2.75,19,9.25,5609.
2,2.75,19,9.75,5695.
2,2.75,19,10.25,5793.
2,2.75,19,10.75,5875.
2,2.75,19,10.75,5875.
2,2.75,19.5,2.25,6204.
2,2.75,19.5,2.75,6106.
2,2.75,19.5,3.25,6020.
2,2.75,19.5,3.75,6175.
2,2.75,19.5,4.25,5978.
2,2.75,19.5,4.75,5714.
2,2.75,19.5,5.25,5581.
2,2.75,19.5,5.75,5627.
2,2.75,19.5,6.25,5670.
2,2.75,19.5,6.75,5686.
2,2.75,19.5,7.25,5701.
2,2.75,19.5,7.75,5725.
2,2.75,19.5,8.25,5765.
2,2.75,19.5,8.75,5818.
2,2.75,19.5,9.25,5863.
2,2.75,19.5,9.75,5904.
2,2.75,19.5,10.25,5935.
2,2.75,19.5,10.75,5951.
2,2.75,19.5,11.25,5955.
2,2.75,20,2.75,6194.
2,2.75,20,3.25,6277.
2,2.75,20,3.75,6446.
2,2.75,20,4.25,6308.
2,2.75,20,4.75,6103.
2,2.75,20,5.25,6013.
2,2.75,20,5.75,6011.
2,2.75,20,6.25,6042.
2,2.75,20,6.75,6048.
2,2.75,20,7.25,5984.
2,2.75,20,7.75,6003.
2,2.75,20,8.25,6066.
2,2.75,20,8.75,6143.
2,2.75,20,9.25,6221.
2,2.75,20,9.75,6300.
2,2.75,20,10.25,6389.
2,2.75,20,10.75,6483.
2,2.75,20,10.75,6483.
2,2.75,20.5,2.75,6587.
2,2.75,20.5,3.25,6444.
2,2.75,20.5,3.75,6364.
2,2.75,20.5,4.25,6328.
2,2.75,20.5,4.75,6130.
2,2.75,20.5,5.25,5966.
2,2.75,20.5,5.75,5891.
2,2.75,20.5,6.25,5892.
2,2.75,20.5,6.75,5859.
2,2.75,20.5,7.25,5844.
2,2.75,20.5,7.75,5889.
2,2.75,20.5,8.25,5973.
2,2.75,20.5,8.75,6065.
2,2.75,20.5,9.25,6157.
2,2.75,20.5,9.75,6246.
2,2.75,20.5,10.25,6317.
2,2.75,20.5,10.75,6352.
2,2.75,20.5,11.25,6306.
2,2.75,20.5,11.25,6306.
2,2.75,21,2.25,6065.
2,2.75,21,2.75,6154.
2,2.75,21,3.25,6077.
2,2.75,21,3.75,6010.
2,2.75,21,4.25,5980.
2,2.75,21,4.75,5957.
2,2.75,21,5.25,5832.
2,2.75,21,5.75,5789.
2,2.75,21,6.25,5751.
2,2.75,21,6.75,5727.
2,2.75,21,7.25,5761.
2,2.75,21,7.75,5804.
2,2.75,21,8.25,5867.
2,2.75,21,8.75,5955.
2,2.75,21,9.25,6046.
2,2.75,21,9.75,6114.
2,2.75,21,10.25,6143.
2,2.75,21,10.75,6050.
2,2.75,21,11.25,5817.
2,2.75,21,11.25,5817.
2,2.75,21.5,2.25,6330.
2,2.75,21.5,2.75,6436.
2,2.75,21.5,3.25,6363.
2,2.75,21.5,3.75,6136.
2,2.75,21.5,4.25,6011.
2,2.75,21.5,4.75,6120.
2,2.75,21.5,5.25,6046.
2,2.75,21.5,5.75,5625.
2,2.75,21.5,6.25,5554.
2,2.75,21.5,6.75,5676.
2,2.75,21.5,7.25,5813.
2,2.75,21.5,7.75,5893.
2,2.75,21.5,8.25,5889.
2,2.75,21.5,8.75,5950.
2,2.75,21.5,9.25,6070.
2,2.75,21.5,9.75,6206.
2,2.75,21.5,10.25,6338.
2,2.75,21.5,10.75,6422.
2,2.75,21.5,11.25,6362.
2,2.75,21.5,11.75,6156.
2,2.75,21.5,11.75,6156.
2,2.75,22,2.25,6150.
2,2.75,22,2.75,6268.
2,2.75,22,3.25,6348.
2,2.75,22,3.75,6111.
2,2.75,22,4.25,5962.
2,2.75,22,4.75,5924.
2,2.75,22,5.25,5826.
2,2.75,22,5.75,5710.
2,2.75,22,6.25,5627.
2,2.75,22,6.75,5555.
2,2.75,22,7.25,5542.
2,2.75,22,7.75,5594.
2,2.75,22,8.25,5682.
2,2.75,22,8.75,5781.
2,2.75,22,9.25,5908.
2,2.75,22,9.75,6030.
2,2.75,22,10.25,6160.
2,2.75,22,10.75,6264.
2,2.75,23,2.25,6298.
2,2.75,23,2.75,6298.
2,2.75,23,3.25,6153.
2,2.75,23,3.75,6027.
2,2.75,23,4.25,5833.
2,2.75,23,4.75,5777.
2,2.75,23,5.25,5739.
2,2.75,23,5.75,5784.
2,2.75,23,6.25,5751.
2,2.75,23,6.75,5676.
2,2.75,23,7.25,5697.
2,2.75,23,7.75,5761.
2,2.75,23,8.25,5855.
2,2.75,23,8.75,5974.
2,2.75,23,9.25,6105.
2,2.75,23,9.75,6230.
2,2.75,23,10.25,6335.
2,2.75,23,10.75,6460.
2,2.75,23,10.75,6460.
2,2.75,23.5,3.25,5583.
2,2.75,23.5,3.75,5490.
2,2.75,23.5,4.25,5820.
2,2.75,23.5,4.75,6287.
2,2.75,23.5,5.25,6105.
2,2.75,23.5,5.75,5903.
2,2.75,23.5,6.25,5684.
2,2.75,23.5,6.75,5530.
2,2.75,23.5,7.25,5507.
2,2.75,23.5,7.75,5484.
2,2.75,23.5,8.25,5480.
2,2.75,23.5,8.75,5528.
2,2.75,23.5,9.25,5606.
2,2.75,23.5,9.75,5696.
2,2.75,23.5,9.75,5696.
2,2.75,24,3.25,5954.
2,2.75,24,3.75,6091.
2,2.75,24,4.25,6121.
2,2.75,24,4.75,6197.
2,2.75,24,5.25,6272.
2,2.75,24,5.75,6245.
2,2.75,24,6.25,6261.
2,2.75,24,6.75,6292.
2,2.75,24,7.25,6271.
2,2.75,24,7.75,6252.
2,2.75,24,8.25,6279.
2,2.75,24,8.75,6362.
2,2.75,24,9.25,6486.
2,2.75,24,9.75,6610.
2,2.75,24,10.25,6762.
2,2.75,24,10.75,6894.
2,2.75,24.5,2.25,6620.
2,2.75,24.5,2.75,6606.
2,2.75,24.5,3.25,7003.
2,2.75,24.5,3.75,6687.
2,2.75,24.5,4.25,6400.
2,2.75,24.5,4.75,6410.
2,2.75,24.5,5.25,6383.
2,2.75,24.5,5.75,6355.
2,2.75,24.5,6.25,6364.
2,2.75,24.5,6.75,6370.
2,2.75,24.5,7.25,6344.
2,2.75,24.5,7.75,6335.
2,2.75,24.5,8.25,6380.
2,2.75,24.5,8.75,6471.
2,2.75,24.5,9.25,6575.
2,2.75,24.5,9.75,6683.
2,2.75,24.5,10.25,6780.
2,2.75,24.5,10.75,6876.
2,2.75,24.5,10.75,6876.
2,2.75,25,2.25,6575.
2,2.75,25,2.75,6507.
2,2.75,25,3.25,6552.
2,2.75,25,3.75,6377.
2,2.75,25,4.25,6345.
2,2.75,25,4.75,6090.
2,2.75,25,5.25,6005.
2,2.75,25,5.75,6027.
2,2.75,25,6.25,6051.
2,2.75,25,6.75,5976.
2,2.75,25,7.25,5953.
2,2.75,25,7.75,5975.
2,2.75,25,8.25,6022.
2,2.75,25,8.75,6107.
2,2.75,25,9.25,6209.
2,2.75,25,9.75,6310.
2,2.75,25,10.25,6386.
2,2.75,25,10.75,6430.
2,2.75,25,11.25,6373.
2,2.75,25,11.75,6273.
2,2.75,26,2.25,6087.
2,2.75,26,2.75,5833.
2,2.75,26,3.25,5747.
2,2.75,26,3.75,5765.
2,2.75,26,4.25,5683.
2,2.75,26,4.75,5493.
2,2.75,26,5.25,5507.
2,2.75,26,5.75,5542.
2,2.75,26,6.25,5578.
2,2.75,26,6.75,5643.
2,2.75,26,7.25,5733.
2,2.75,26,7.75,5826.
2,2.75,26,8.25,5916.
2,2.75,26,8.75,5998.
2,2.75,26,9.25,6057.
2,2.75,26,9.75,6069.
2,2.75,26,10.25,6003.
2,2.75,26,10.75,5819.
2,2.75,26,11.25,5636.
2,2.75,26,11.25,5636.
2,2.75,26.5,2.25,6128.
2,2.75,26.5,2.75,6090.
2,2.75,26.5,3.25,6260.
2,2.75,26.5,3.75,6142.
2,2.75,26.5,4.25,6011.
2,2.75,26.5,4.75,5878.
2,2.75,26.5,5.25,5725.
2,2.75,26.5,5.75,5736.
2,2.75,26.5,6.25,5700.
2,2.75,26.5,6.75,5687.
2,2.75,26.5,7.25,5713.
2,2.75,26.5,7.75,5761.
2,2.75,26.5,8.25,5832.
2,2.75,26.5,8.75,5902.
2,2.75,26.5,9.25,5944.
2,2.75,26.5,9.75,5938.
2,2.75,26.5,10.25,5841.
2,2.75,26.5,10.75,5592.
2,2.75,26.5,11.25,5395.
2,2.75,26.5,11.25,5395.
2,2.75,27,2.25,6371.
2,2.75,27,2.75,6229.
2,2.75,27,3.25,6031.
2,2.75,27,3.75,6059.
2,2.75,27,4.25,6109.
2,2.75,27,4.75,6183.
2,2.75,27,5.25,6091.
2,2.75,27,5.75,6043.
2,2.75,27,6.25,5968.
2,2.75,27,6.75,5914.
2,2.75,27,7.25,5768.
2,2.75,27,7.75,5621.
2,2.75,27,8.25,5517.
2,2.75,27,8.25,5517.
2,2.75,27.5,2.25,6595.
2,2.75,27.5,2.75,6536.
2,2.75,27.5,3.25,6499.
2,2.75,27.5,3.75,6290.
2,2.75,27.5,4.25,6271.
2,2.75,27.5,4.75,6232.
2,2.75,27.5,5.25,6203.
2,2.75,27.5,5.75,6254.
2,2.75,27.5,6.25,6265.
2,2.75,27.5,6.75,6216.
2,2.75,27.5,7.25,6165.
2,2.75,27.5,7.75,6184.
2,2.75,27.5,8.25,6235.
2,2.75,27.5,8.75,6299.
2,2.75,27.5,9.25,6369.
2,2.75,27.5,9.75,6420.
2,2.75,27.5,10.25,6432.
2,2.75,27.5,10.75,6366.
2,2.75,27.5,11.25,6253.
2,2.75,27.5,11.25,6253.
2,2.75,28,2.25,6223.
2,2.75,28,2.75,6270.
2,2.75,28,3.25,6225.
2,2.75,28,3.75,6136.
2,2.75,28,4.25,5904.
2,2.75,28,4.75,5605.
2,2.75,28,5.25,5560.
2,2.75,28,5.75,5582.
2,2.75,28,6.25,5637.
2,2.75,28,6.75,5622.
2,2.75,28,7.25,5558.
2,2.75,28,7.75,5538.
2,2.75,28,8.25,5567.
2,2.75,28,8.75,5615.
2,2.75,28,9.25,5654.
2,2.75,28,9.75,5682.
2,2.75,28,10.25,5704.
2,2.75,28,10.75,5717.
2,2.75,28,10.75,5717.
2,2.75,28.5,2.25,6378.
2,2.75,28.5,2.75,6548.
2,2.75,28.5,3.25,6296.
2,2.75,28.5,3.75,6307.
2,2.75,28.5,4.25,5931.
2,2.75,28.5,4.75,5593.
2,2.75,28.5,5.25,5471.
2,2.75,28.5,5.75,5537.
2,2.75,28.5,6.25,5642.
2,2.75,28.5,6.75,5696.
2,2.75,28.5,7.25,5684.
2,2.75,28.5,7.75,5624.
2,2.75,28.5,8.25,5571.
2,2.75,28.5,8.75,5536.
2,2.75,28.5,9.25,5508.
2,2.75,28.5,9.75,5482.
2,2.75,28.5,10.25,5456.
2,2.75,28.5,10.75,5432.
2,2.75,28.5,10.75,5432.
2,2.75,29,2.25,6033.
2,2.75,29,2.75,5959.
2,2.75,29,3.25,6092.
2,2.75,29,3.75,6178.
2,2.75,29,4.25,5917.
